geoid,CRS1112,CRS1213,CRS1314,CRS1415,CRS1516,CRS1617,CRS1718,CRS1819,CRS1920,CRS2021,CRS2122,MSP1112,MSP1213,MSP1314,MSP1415,MSP1516,MSP1617,MSP1718,MSP1819,MSP1920,MSP2021,MSP2122,DRR1112,DRR1213,DRR1314,DRR1415,DRR1516,DRR1617,DRR1718,DRR1819,DRR1920,DRR2021,DRR2122,MSP1112C,MSP1213C,MSP1314C,MSP1415C,MSP1516C,MSP1617C,MSP1718C,MSP1819C,MSP1920C,MSP2021C,MSP2122C,DRR1112C,DRR1213C,DRR1314C,DRR1415C,DRR1516C,DRR1617C,DRR1718C,DRR1819C,DRR1920C,DRR2021C,DRR2122C,PdMSP1121,PdMSP1822,dDRR1118,dDRR1121,dDRR1822,PdMSP1121C,dDRR1121C,dDRR1118WPPNC,dDRR1121WPPNC
421010037021,45,37,29,43,64,56,50,63,57,39,38,70000,80000,72500,97100,104000,106500,141500,180000,210000,217200,218600,0.786060,1.123461,0.731975,1.640884,1.781673,1.557590,2.374868,3.489337,4.196069,3.703259,3.250971,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","$100,000 - $125,000","$100,000 - $125,000","$125,000 - $150,000","$175,000 - $200,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000",0.5 - 1.0,1.0 - 1.5,0.5 - 1.0,1.5 - 2.0,1.5 - 2.0,1.5 - 2.0,2.0 - 2.5,3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,210.28571428571428,21.444444444444443,1.588808,2.917199,-0.238366,150% or Greater Increase,1.5 or Above,At Risk,At Risk
421010037022,34,37,49,58,74,76,72,78,61,50,49,54044,65000,64000,62750,70950,87500,124250,128750,150000,174000,175000,-0.710440,-0.483039,-0.561625,-0.702016,-0.606227,-0.441610,-0.033532,-0.246763,-0.057931,-0.176341,-0.386029,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","$100,000 - $125,000","$125,000 - $150,000","$150,000 - $175,000","$150,000 - $175,000","$175,000 - $200,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,221.95988453852416,35.922330097087375,0.676908,0.534099,-0.139266,150% or Greater Increase,0.5 to 1.0,At Risk,At Risk
421010037023,11,14,17,18,22,22,19,23,25,24,18,70000,59750,60000,69250,76000,74000,89000,88100,88100,155100,165100,-0.339940,-0.680839,-0.722725,-0.592516,-0.542027,-0.852910,-0.998332,-1.327863,-1.624431,-0.751341,-0.730029,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","$150,000 - $175,000","$150,000 - $175,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,121.57142857142857,87.40068104426788,-0.658392,-0.411401,0.597834,100% - 150% Increase,-0.5 to 0.0,Not at Risk,Not at Risk
421010038001,32,34,30,34,47,46,28,25,31,46,39,155000,167500,163000,181250,219900,227400,230000,255000,275000,291200,300000,-0.411340,-0.341639,-0.446325,-0.350116,-0.046827,-0.240810,-0.734332,-0.787463,-0.895331,-1.408341,-1.473229,"$150,000 - $175,000","$150,000 - $175,000","$150,000 - $175,000","$175,000 - $200,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,87.87096774193549,17.647058823529413,-0.322992,-0.997001,-0.685766,50% - 100% Increase,-1.0 to -0.5,Not at Risk,Not at Risk
421010038002,21,30,36,35,36,42,49,50,38,33,35,115000,126000,124700,148500,158950,183252.5,195000,195000,210500,250000,250000,-0.187740,-0.072439,-0.154025,0.141284,0.188473,0.303890,-0.038432,-0.362963,-0.445931,-0.531241,-0.738329,"$100,000 - $125,000","$125,000 - $150,000","$100,000 - $125,000","$125,000 - $150,000","$150,000 - $175,000","$175,000 - $200,000","$175,000 - $200,000","$175,000 - $200,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000",Below Area Average,Below Area Average,Below Area Average,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,117.3913043478261,28.205128205128204,0.149308,-0.343501,-0.375366,100% - 150% Increase,-0.5 to 0.0,At Risk,Not at Risk
421010038003,30,26,28,35,39,44,42,36,32,35,31,162000,169000,184000,198000,219000,249000,253950,248750,245489.5,289900,289900,0.398660,0.429561,0.593575,0.703684,0.893673,1.042890,0.572268,0.162037,-0.218031,-0.287941,-0.511929,"$150,000 - $175,000","$150,000 - $175,000","$175,000 - $200,000","$175,000 - $200,000","$200,000 - $250,000","$200,000 - $250,000","$250,000 - $400,000","$200,000 - $250,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000",0.0 - 0.5,0.0 - 0.5,0.5 - 1.0,0.5 - 1.0,0.5 - 1.0,1.0 - 1.5,0.5 - 1.0,0.0 - 0.5,Below Area Average,Below Area Average,Below Area Average,78.95061728395062,16.542713567839197,0.173608,-0.686601,-0.673966,50% - 100% Increase,-1.0 to -0.5,At Risk,Not at Risk
421010038004,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data,NULL,NULL,NULL,NULL,NULL,Insufficient Data,Insufficient Data,Insufficient Data,Insufficient Data
421010038005,22,21,19,27,25,17,18,15,19,25,21,189000,185000,220000,227500,235000,264000,264650,295000,315000,335000,350000,2.672660,2.469461,3.237975,3.318284,3.346973,3.680690,3.106368,3.434137,3.471369,3.171459,3.019571,"$175,000 - $200,000","$175,000 - $200,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000",2.5 - 3.0,2.0 - 2.5,3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,3.0 or Above,77.24867724867725,18.64406779661017,0.433708,0.498799,-0.414566,50% - 100% Increase,0.0 to 0.5,At Risk,At Risk
421010039011,35,32,38,48,44,36,36,38,45,49,32,109000,99999.5,123450,147500,159500,165000,190000,199000,225000,252000,289000,-0.116240,-0.360639,0.018475,0.355684,0.445473,0.255690,0.163768,-0.009463,0.096869,-0.148341,0.186071,"$100,000 - $125,000","Below $100,000","$100,000 - $125,000","$125,000 - $150,000","$150,000 - $175,000","$150,000 - $175,000","$175,000 - $200,000","$175,000 - $200,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000",Below Area Average,Below Area Average,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,Below Area Average,0.0 - 0.5,Below Area Average,0.0 - 0.5,131.19266055045873,45.22613065326633,0.280008,-0.032101,0.195534,100% - 150% Increase,-0.5 to 0.0,At Risk,Not at Risk
421010039012,27,27,35,40,38,36,42,45,43,44,39,131575,123000,155000,162500,167725,215000,212500,220000,265000,270000,264900,-0.086840,-0.297739,0.143775,0.152984,0.105273,0.534390,-0.036832,-0.253063,0.057469,-0.563141,-0.833829,"$125,000 - $150,000","$100,000 - $125,000","$150,000 - $175,000","$150,000 - $175,000","$150,000 - $175,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000",Below Area Average,Below Area Average,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,0.5 - 1.0,Below Area Average,Below Area Average,0.0 - 0.5,Below Area Average,Below Area Average,105.20615618468554,20.40909090909091,0.050008,-0.476301,-0.580766,100% - 150% Increase,-0.5 to 0.0,At Risk,Not at Risk
421010039013,68,71,79,66,72,88,77,77,76,89,73,131000,142500,142500,143750,158550,195500,225000,237500,249000,260000,280000,-0.220040,-0.122839,-0.181525,-0.270416,-0.180427,0.068990,-0.049132,-0.203563,-0.376031,-0.915241,-0.853129,"$125,000 - $150,000","$125,000 - $150,000","$125,000 - $150,000","$125,000 - $150,000","$150,000 - $175,000","$175,000 - $200,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,0.0 - 0.5,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,98.47328244274809,17.894736842105264,0.170908,-0.695201,-0.649566,50% - 100% Increase,-1.0 to -0.5,At Risk,Not at Risk
421010039014,38,40,35,37,46,60,59,46,43,45,42,95250,84500,84000,143000,151500,164500,185000,204500,222000,222000,237500,0.823560,0.403061,0.319275,2.025784,2.139373,2.191590,2.224968,2.419437,2.516669,1.786159,1.814471,"Below $100,000","Below $100,000","Below $100,000","$125,000 - $150,000","$150,000 - $175,000","$150,000 - $175,000","$175,000 - $200,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000",0.5 - 1.0,0.0 - 0.5,0.0 - 0.5,2.0 - 2.5,2.0 - 2.5,2.0 - 2.5,2.0 - 2.5,2.0 - 2.5,2.5 - 3.0,1.5 - 2.0,1.5 - 2.0,133.0708661417323,16.13691931540342,1.401408,0.962599,-0.604966,100% - 150% Increase,0.5 to 1.0,At Risk,At Risk
421010039021,35,45,46,54,55,60,59,45,49,53,38,134000,140000,140000,145000,147500,190400,204000,215000,225000,260000,260000,-1.029540,-1.044439,-1.086125,-1.151216,-1.246527,-1.141310,-1.538032,-1.750663,-1.960331,-2.354141,-2.435129,"$125,000 - $150,000","$125,000 - $150,000","$125,000 - $150,000","$125,000 - $150,000","$125,000 - $150,000","$175,000 - $200,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,94.02985074626865,20.930232558139537,-0.508492,-1.324601,-0.684466,50% - 100% Increase,-1.5 to -1.0,Not at Risk,Not at Risk
421010039022,48,65,77,77,77,77,81,86,78,70,62,161750,162500,175000,187500,193000,218000,225000,230000,257500,290000,282502.5,0.382360,0.314561,0.440975,0.526884,0.479573,0.563290,0.130768,-0.124763,-0.066031,-0.305641,-0.624629,"$150,000 - $175,000","$150,000 - $175,000","$175,000 - $200,000","$175,000 - $200,000","$175,000 - $200,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000",0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,0.5 - 1.0,0.0 - 0.5,0.5 - 1.0,0.0 - 0.5,Below Area Average,Below Area Average,Below Area Average,Below Area Average,79.28902627511592,22.827173913043477,-0.251592,-0.688001,-0.499866,50% - 100% Increase,-1.0 to -0.5,Not at Risk,Not at Risk
421010039023,48,44,46,49,55,66,76,70,63,80,66,161000,161000,165000,165000,187000,219400,230000,236950,253500,260000,265000,0.420160,0.340161,0.335975,0.228784,0.443273,0.647690,0.269368,0.041337,-0.053131,-0.649741,-0.783229,"$150,000 - $175,000","$150,000 - $175,000","$150,000 - $175,000","$150,000 - $175,000","$175,000 - $200,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000",0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,0.5 - 1.0,0.0 - 0.5,0.0 - 0.5,Below Area Average,Below Area Average,Below Area Average,61.49068322981366,11.837940493775058,-0.150792,-1.069901,-0.824566,50% - 100% Increase,-1.5 to -1.0,Not at Risk,Not at Risk
421010040011,61,61,54,61,74,71,69,80,93,87,60,184210,172000,171170,210000,220000,230000,268500,292500,320000,335000,346000,1.372360,1.049561,0.953575,1.576084,1.621173,1.483090,1.617268,1.684037,1.780569,1.313859,1.150671,"$175,000 - $200,000","$150,000 - $175,000","$150,000 - $175,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000",1.0 - 1.5,1.0 - 1.5,0.5 - 1.0,1.5 - 2.0,1.5 - 2.0,1.0 - 1.5,1.5 - 2.0,1.5 - 2.0,1.5 - 2.0,1.0 - 1.5,1.0 - 1.5,81.85766245046415,18.29059829059829,0.244908,-0.058501,-0.533366,50% - 100% Increase,-0.5 to 0.0,At Risk,Not at Risk
421010040012,38,52,71,77,66,52,45,50,58,58,46,131000,118500,131000,150000,172050,186500,192500,214750,233850,245000,258000,0.177560,-0.123739,0.037075,0.263484,0.517973,0.472890,0.039268,0.077037,0.049369,-0.465641,-0.487629,"$125,000 - $150,000","$100,000 - $125,000","$125,000 - $150,000","$150,000 - $175,000","$150,000 - $175,000","$175,000 - $200,000","$175,000 - $200,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$250,000 - $400,000",0.0 - 0.5,Below Area Average,0.0 - 0.5,0.0 - 0.5,0.5 - 1.0,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,Below Area Average,Below Area Average,87.02290076335878,20.139697322467985,-0.138292,-0.643201,-0.564666,50% - 100% Increase,-1.0 to -0.5,Not at Risk,Not at Risk
421010040013,20,22,19,24,28,23,24,28,27,31,28,112500,159450,161000,132818,160000,185000,202720,228500,280000,290000,278250,-0.501940,0.123761,0.083175,-0.434716,-0.164927,-0.085110,-0.364132,-0.333363,0.026169,-0.533141,-0.882329,"$100,000 - $125,000","$150,000 - $175,000","$150,000 - $175,000","$125,000 - $150,000","$150,000 - $175,000","$175,000 - $200,000","$200,000 - $250,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000",Below Area Average,0.0 - 0.5,0.0 - 0.5,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,0.0 - 0.5,Below Area Average,Below Area Average,157.77777777777777,21.772428884026258,0.137808,-0.031201,-0.548966,150% or Greater Increase,-0.5 to 0.0,At Risk,Not at Risk
421010040014,38,34,30,34,44,44,43,38,42,54,39,180500,203500,205500,200500,249250,277500,285000,300000,317747.5,325500,330000,1.117760,1.448361,1.396275,1.200084,1.922473,2.080190,1.645068,1.540137,1.458069,0.868259,0.630871,"$175,000 - $200,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000","$250,000 - $400,000",1.0 - 1.5,1.0 - 1.5,1.0 - 1.5,1.0 - 1.5,1.5 - 2.0,2.0 - 2.5,1.5 - 2.0,1.5 - 2.0,1.0 - 1.5,0.5 - 1.0,0.5 - 1.0,80.33240997229917,10,0.527308,-0.249501,-0.909266,50% - 100% Increase,-0.5 to 0.0,At Risk,Not at Risk
421010040021,38,46,59,56,53,57,60,49,38,51,43,120000,140000,164000,165450,170500,185500,210000,225000,222000,245000,245000,-0.224940,0.025261,0.345575,0.261484,0.211973,0.160490,0.001768,-0.101463,-0.472231,-0.826741,-1.013429,"$100,000 - $125,000","$125,000 - $150,000","$150,000 - $175,000","$150,000 - $175,000","$150,000 - $175,000","$175,000 - $200,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000",Below Area Average,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,Below Area Average,Below Area Average,Below Area Average,Below Area Average,104.16666666666667,8.88888888888889,0.226708,-0.601801,-0.911966,100% - 150% Increase,-1.0 to -0.5,At Risk,Not at Risk
421010040022,39,49,49,53,69,83,79,54,42,60,52,142500,131250,130000,150000,167000,185000,200000,207500,223500,240000,240000,0.141860,-0.117739,-0.196325,0.014384,0.155373,0.151290,-0.150632,-0.362263,-0.452331,-0.899641,-1.081229,"$125,000 - $150,000","$125,000 - $150,000","$125,000 - $150,000","$150,000 - $175,000","$150,000 - $175,000","$175,000 - $200,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000",0.0 - 0.5,Below Area Average,Below Area Average,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,68.42105263157895,15.662650602409638,-0.292492,-1.041501,-0.718966,50% - 100% Increase,-1.5 to -1.0,Not at Risk,Not at Risk
421010040023,39,34,39,48,57,61,48,32,40,62,46,135000,134500,137000,138250,164889,177500,202500,215875,225800,231250,233750,0.237760,0.150561,0.130475,0.045184,0.379173,0.305590,0.188868,0.077937,-0.096731,-0.698941,-0.858229,"$125,000 - $150,000","$125,000 - $150,000","$125,000 - $150,000","$125,000 - $150,000","$150,000 - $175,000","$175,000 - $200,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000",0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,0.0 - 0.5,Below Area Average,Below Area Average,Below Area Average,71.29629629629629,8.280254777070065,-0.048892,-0.936701,-0.936166,50% - 100% Increase,-1.0 to -0.5,Not at Risk,Not at Risk
421010040024,31,33,34,41,50,49,47,48,48,46,34,125000,140000,173250,165000,171000,180000,204000,235500,235500,250000,240000,-0.788240,-0.690439,-0.376525,-0.573516,-0.630227,-0.794710,-1.058332,-1.046063,-1.349631,-1.875341,-2.079929,"$125,000 - $150,000","$125,000 - $150,000","$150,000 - $175,000","$150,000 - $175,000","$150,000 - $175,000","$175,000 - $200,000","$200,000 - $250,000","$200,000 - $250,000","$200,000 - $250,000","$250,000 - $400,000","$200,000 - $250,000",Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,Below Area Average,100,1.910828025477707,-0.270092,-1.087101,-1.033866,100% - 150% Increase,-1.5 to -1.0,Not at Risk,Not at Risk
421010041011,23,32,32,40,44,35,31,32,24,29,30,70000,84000,117500,128500,121250,148000,170000,159950,179000,220000,195000,0.804660,1.313961,2.621075,2.971184,2.518673,3.247490,3.531768,2.756637,3.075769,3.857159,2.482871,"Below $100,000","Below $100,000","$100,000 - $125,000","$125,000 - $150,000","$100,000 - $125,000","$125,000 - $150,000","$150,000 - $175,000","$150,000 - $175,000","$175,000 - $200,000","$200,000 - $250,000","$175,000 - $200,000",0.5 - 1.0,1.0 - 1.5,2.5 - 3.0,2.5 - 3.0,2.5 - 3.0,3.0 or Above,3.0 or Above,2.5 - 3.0,3.0 or Above,3.0 or Above,2.0 - 2.5,214.28571428571428,21.91309784307596,2.727108,3.052499,-0.273766,150% or Greater Increase,1.5 or Above,At Risk,At Risk
421010041012,20,25,29,33,37,37,30,28,27,34,29,63375,62000,65000,78000,87200,105000,130000,162500,165000,187500,190000,0.521360,0.382161,0.438875,0.872084,1.116273,1.523990,1.956568,2.855337,2.547669,2.651459,2.310271,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","Below $100,000","$100,000 - $125,000","$125,000 - $150,000","$150,000 - $175,000","$150,000 - $175,000","$175,000 - $200,000","$175,000 - $200,000",0.5 - 1.0,0.0 - 0.5,0.0 - 0.5,0.5 - 1.0,1.0 - 1.5,1.5 - 2.0,1.5 - 2.0,2.5 - 3.0,2.5 - 3.0,2.5 - 3.0,2.0 - 2.5,195.85798816568047,16.923076923076923,1.435208,2.130099,-0.545066,150% or Greater Increase,1.5 or Above,At Risk,At Risk
421010041013,72,78,91,133,184,203,182,183,177,141,104,60050,73450,84000,98000,111050.5,130000,199975,225000,246000,319900,329950,-0.444240,-0.130539,0.108775,0.396884,0.631673,0.854790,2.186368,2.481237,2.626869,3.756859,3.488571,"Below $100,000","Below $100,000","Below $100,000","Below $100,000","$100,000 - $125,000","$125,000 - $150,000","$175,000 - $200,000","$200,000 - $250,000","$200,000 - $250,000","$250,000 - $400,000","$250,000 - $400,000",Below Area Average,Below Area Average,0.0 - 0.5,0.0 - 0.5,0.5 - 1.0,0.5 - 1.0,2.0 - 2.5,2.0 - 2.5,2.5 - 3.0,3.0 or Above,3.0 or Above,432.7227310574521,46.644444444444446,2.630608,4.201099,1.007334,150% or Greater Increase,1.5 or Above,At Risk,At Elevated Risk
